time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.09474082886801635,-0.08298227834158185,11.6559499083973,6.2429821725902634,0.0395360724007956,0.0,-0.2649864137698706,-0.24496822693868545,2.7444827783281327,-0.05416416876775712,0.045010320343561075,0.0,455.72836454122523,457.9131400859245,458.2138891267846,455.2656725785574
1.2000000000000006,-0.11141978116808551,-0.09847422205116063,11.822386157830522,6.239351249549403,0.04218596245916739,0.0,-0.2912304568984641,-0.27174949938772586,2.8032181700171903,-0.07790894545282895,0.042418401941282914,0.0,431.08462563451957,430.86672382182786,432.8085542452398,430.8025205855714
1.2600000000000007,-0.12973191834902265,-0.11565531506059357,11.99248689266981,6.23433856514219,0.045552431084178835,0.0,-0.3194622944251422,-0.30141071435568473,2.86660547969066,-0.09825803405427164,0.07476121470855418,0.0,431.33444784548635,434.05928121677823,434.72722636521,433.01264755561925
1.3200000000000007,-0.14976497559364554,-0.1346700906535534,12.165412566314268,6.228332664222936,0.05005283882769973,0.0,-0.34871597823179507,-0.3329561904712478,2.897446073508743,-0.10405600882354273,0.07549320998372092,0.0,422.46099903883993,422.5288443481133,424.01149032226994,423.5038823148437
1.3800000000000008,-0.17176853536645895,-0.15583428858918824,12.342751516822657,6.222327827690009,0.054367110205122415,0.0,-0.38518468431663927,-0.3731370297296835,3.0134761257624354,-0.09313039264737889,0.06354102677990073,0.0,451.43225972545576,450.4706511972524,450.0105206114953,450.88548896363307
1.4400000000000008,-0.19607937674799678,-0.17956793182333936,12.527588007539359,6.216381231412587,0.05805597621240821,0.0,-0.4255599959506136,-0.4185735591946196,3.147299791429503,-0.11506769068688057,0.057007492300956586,0.0,456.98555883640955,456.46704872689725,458.1045754144488,456.34839740440975
1.5000000000000009,-0.22264055366730473,-0.20587120691084768,12.716175538861883,6.209321270409127,0.06118584685672257,0.0,-0.4600993953847219,-0.4588025093026481,3.138896046453142,-0.12344165398161545,0.0401007289771953,0.0,412.1892516825058,410.6943124835886,413.15007794539565,412.39741391428885
1.560000000000001,-0.2514436809813794,-0.23485595532918552,12.906149171873562,6.2014407707964985,0.06346810942241099,0.0,-0.50022137022535,-0.5080628864150915,3.193313439785753,-0.1558940626408922,0.03355577691324115,0.0,433.9506904382619,433.4016618972798,433.8491622543018,431.098400195975
1.620000000000001,-0.2830816162279035,-0.26745653700243616,13.105358741528372,6.191812427742043,0.06543999467700345,0.0,-0.5545800626813957,-0.5797386790688757,3.44612105026066,-0.17169570845695817,0.03144588292078907,0.0,493.7618358394324,493.6064518706202,494.27527233183474,493.0874398278084
1.680000000000001,-0.3177533150859306,-0.3042119744843518,13.315506801458433,6.18143423490552,0.06755503231433657,0.0,-0.6013314979825913,-0.6464799841636696,3.558313306938792,-0.1756443416001412,0.04194074530384895,0.0,453.0223203902934,453.865947323204,454.3320673624187,453.98728191586747
1.740000000000001,-0.35511792385997437,-0.34494779255428554,13.530022996530208,6.1705630274000995,0.07029929782243283,0.0,-0.6443942007113894,-0.7123492867042792,3.591954983834022,-0.19555489713897095,0.05241529187247685,0.0,430.7543107280972,431.64051198793885,429.43345962576507,427.7074966788191
1.8000000000000012,-0.39501359239076006,-0.3896697907159578,13.745033191912603,6.159222167428474,0.07312968612134085,0.0,-0.6857236958686724,-0.7793603138310583,3.5749226043286564,-0.17840309736283727,0.03380739814335061,0.0,413.749657338314,412.1095037207317,413.52429234345453,414.9946311209231
1.8600000000000012,-0.4376583302282175,-0.43898461446370024,13.96199849874742,6.148394831173745,0.0748326539526909,0.0,-0.7359396635033902,-0.8654975949859725,3.656779537194662,-0.18490648888208008,0.01439529175458536,0.0,447.40818751343073,445.82502442578715,446.3596672499842,445.797179842329
1.9200000000000013,-0.48323861029798654,-0.49348947342531985,14.182406940609567,6.137537987308056,0.07533652317232686,0.0,-0.783464847455612,-0.9523219392703083,3.6898478987527494,-0.17402670146691196,-0.0076460415387350576,0.0,432.47947564586605,430.6187853036175,431.3570062942395,432.24204646179817
1.9800000000000013,-0.5317937902086662,-0.5536322981062806,14.406296268898837,6.1266988560749684,0.07529559056784496,0.0,-0.8350011535845059,-1.0534471223760637,3.77262035572646,-0.1991282143618896,0.010501726972291424,0.0,448.3734412574978,449.8455022777714,448.66380142558603,446.5889736697703
2.0400000000000014,-0.5837943370455172,-0.6207971880288382,14.639672374879671,6.114694176118434,0.07555797107827456,0.0,-0.8983504599964948,-1.1867004790768758,4.005433009168926,-0.20204520014580216,-0.012168002933032097,0.0,495.4504526742035,493.7807841791413,494.7730098481829,494.5234303907797
2.1000000000000014,-0.6394962993150706,-0.6960252138051166,14.885638676299877,6.103447666289158,0.07441680629266312,0.0,-0.9582295159916252,-1.3221044411617502,4.192418541642535,-0.16795565975810112,-0.03849788680160185,0.0,484.79135397411926,482.8087558274114,482.1154281213855,484.6522545004414
